"","nome_ea","n_visitas_repetidas","codigo_uc","categoria_uc","nome_uc","nome_uc_abv","numero_ea","data_amostragem","estacao","ano","esforco_dia","esforco_total","nome_sp","nome_sp_abv","validacao","distancia","tamanho_grupo","numero_observadores","tempo_censo"
"3186","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-18,"seca",2019,5000,395000,"sapajus_apella","sapa_apel","especie",26,19,2,-217
"3187","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-18,"seca",2019,5000,395000,"dasyprocta_croconota","dasy_croc","especie",12,1,2,-217
"3188","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-18,"seca",2019,5000,395000,"tinamus_sp","tina_sp","genero",4,3,2,-217
"3189","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-18,"seca",2019,5000,395000,"mico_humeralifer","mico_hume","especie",5.5,2,2,-217
"3190","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-18,"seca",2019,5000,395000,"odontophorus_gujanensis","odon_guja","especie",3,1,2,-217
"3191","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-19,"seca",2019,5000,395000,"crypturellus_sp","cryp_sp","genero",2.5,1,2,-155
"3192","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-19,"seca",2019,5000,395000,"tinamus_sp","tina_sp","genero",15,2,2,-155
"3193","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-19,"seca",2019,5000,395000,"penelope_sp","pene_sp","genero",4,2,2,-155
"3194","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-19,"seca",2019,5000,395000,"odontophorus_gujanensis","odon_guja","especie",0,2,2,-155
"3195","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-19,"seca",2019,5000,395000,"mico_humeralifer","mico_hume","especie",8,5,2,-155
"3196","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-19,"seca",2019,5000,395000,"sapajus_apella","sapa_apel","especie",18,12,2,-155
"3197","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-19,"seca",2019,5000,395000,"mico_humeralifer","mico_hume","especie",6.5,2,2,-155
"3198","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-19,"seca",2019,5000,395000,"crypturellus_sp","cryp_sp","genero",3,1,2,-155
"3199","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2019-07-19,"seca",2019,5000,395000,"dasyprocta_croconota","dasy_croc","especie",7,1,2,-155
"3200","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-20,"seca",2020,5000,395000,"mico_humeralifer","mico_hume","especie",0.08,10,2,-188
"3201","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-20,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.03,1,2,-188
"3202","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-20,"seca",2020,5000,395000,"mazama_nemorivaga","maza_nemo","especie",0.15,1,2,-188
"3203","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-20,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.2,4,2,-188
"3204","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-21,"seca",2020,5000,395000,"mico_humeralifer","mico_hume","especie",0.06,4,2,-165
"3205","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-21,"seca",2020,5000,395000,"urosciurus_spadiceus","uros_spad","especie",0.07,1,2,-165
"3206","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-21,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.05,1,2,-165
"3207","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-21,"seca",2020,5000,395000,"mazama_nemorivaga","maza_nemo","especie",0.22,1,2,-165
"3208","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-21,"seca",2020,5000,395000,"crypturellus_sp","cryp_sp","genero",0.04,1,2,-165
"3209","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-21,"seca",2020,5000,395000,"penelope_sp","pene_sp","genero",0.23,3,2,-165
"3210","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-21,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.05,1,2,-165
"3211","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-21,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.16,10,2,-165
"3212","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-22,"seca",2020,5000,395000,"urosciurus_spadiceus","uros_spad","especie",0.25,1,2,-136
"3213","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-22,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.12,1,2,-136
"3214","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-22,"seca",2020,5000,395000,"alouatta_nigerrima","alou_nige","especie",0.19,5,2,-136
"3215","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-22,"seca",2020,5000,395000,"mazama_nemorivaga","maza_nemo","especie",0.11,1,2,-136
"3216","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-22,"seca",2020,5000,395000,"mico_humeralifer","mico_hume","especie",0.01,4,2,-136
"3217","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-22,"seca",2020,5000,395000,"crypturellus_sp","cryp_sp","genero",0.04,1,2,-136
"3218","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-22,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.39,10,2,-136
"3219","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-22,"seca",2020,5000,395000,"penelope_sp","pene_sp","genero",0.4,3,2,-136
"3220","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-22,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.05,1,2,-136
"3221","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-23,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.02,2,2,-191
"3222","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-23,"seca",2020,5000,395000,"pithecia_irrorata","pith_irro","especie",2.5,1,2,-191
"3223","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-23,"seca",2020,5000,395000,"chiropotes_albinasus","chir_albi","especie",0.28,5,2,-191
"3224","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-23,"seca",2020,5000,395000,"odontophorus_gujanensis","odon_guja","especie",0.03,2,2,-191
"3225","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-23,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.05,1,2,-191
"3226","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-23,"seca",2020,5000,395000,"mazama_nemorivaga","maza_nemo","especie",0,1,2,-191
"3227","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-23,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.2,4,2,-191
"3228","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-23,"seca",2020,5000,395000,"chiropotes_albinasus","chir_albi","especie",0.15,8,2,-191
"3229","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-23,"seca",2020,5000,395000,"mazama_americana","maza_amer","especie",6.5,1,2,-191
"3230","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-23,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.08,1,2,-191
"3231","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-24,"seca",2020,5000,395000,"mico_humeralifer","mico_hume","especie",0.04,6,2,-200
"3232","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-24,"seca",2020,5000,395000,"odontophorus_gujanensis","odon_guja","especie",0.05,3,2,-200
"3233","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-24,"seca",2020,5000,395000,"cebus_unicolor","cebu_unic","especie",0.01,8,2,-200
"3234","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-24,"seca",2020,5000,395000,"callicebus_hoffmannsi","call_hoff","especie",0.1,3,2,-200
"3235","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-24,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.35,6,2,-200
"3236","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-24,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.18,5,2,-200
"3237","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-24,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.06,1,2,-200
"3238","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-08-24,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",5.5,4,2,-200
"3239","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-22,"seca",2020,5000,395000,"crypturellus_sp","cryp_sp","genero",0.3,3,2,NA
"3240","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-22,"seca",2020,5000,395000,"penelope_sp","pene_sp","genero",0.02,2,2,NA
"3241","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-22,"seca",2020,5000,395000,"alouatta_nigerrima","alou_nige","especie",0,2,2,NA
"3242","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-22,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.06,1,2,NA
"3243","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-23,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.03,1,2,-151
"3244","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-23,"seca",2020,5000,395000,"penelope_sp","pene_sp","genero",0.04,1,2,-151
"3245","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-23,"seca",2020,5000,395000,"mazama_nemorivaga","maza_nemo","especie",0.03,1,2,-151
"3246","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-23,"seca",2020,5000,395000,"mazama_nemorivaga","maza_nemo","especie",0.05,1,2,-151
"3247","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-23,"seca",2020,5000,395000,"nasua_nasua","nasu_nasu","especie",0.07,1,2,-151
"3248","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-23,"seca",2020,5000,395000,"penelope_sp","pene_sp","genero",0.03,1,2,-151
"3249","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-24,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.07,15,2,-255
"3250","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-24,"seca",2020,5000,395000,"chiropotes_albinasus","chir_albi","especie",0.05,13,2,-255
"3251","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-24,"seca",2020,5000,395000,"alouatta_nigerrima","alou_nige","especie",0,16,2,-255
"3252","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-24,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0.02,1,2,-255
"3253","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-24,"seca",2020,5000,395000,"mazama_nemorivaga","maza_nemo","especie",0.05,1,2,-255
"3254","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-24,"seca",2020,5000,395000,"mazama_americana","maza_amer","especie",0.02,1,2,-255
"3255","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-24,"seca",2020,5000,395000,"penelope_sp","pene_sp","genero",0,4,2,-255
"3256","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-24,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0,12,2,-255
"3257","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-24,"seca",2020,5000,395000,"chiropotes_albinasus","chir_albi","especie",0,13,2,-255
"3258","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-25,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.09,8,2,-273
"3259","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-25,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.12,6,2,-273
"3260","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-25,"seca",2020,5000,395000,"mazama_americana","maza_amer","especie",0.09,1,2,-273
"3261","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-26,"seca",2020,5000,395000,"sapajus_apella","sapa_apel","especie",0.03,10,2,-265
"3262","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-26,"seca",2020,5000,395000,"alouatta_nigerrima","alou_nige","especie",0,15,2,-265
"3263","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-26,"seca",2020,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0,1,2,-265
"3264","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-26,"seca",2020,5000,395000,"penelope_sp","pene_sp","genero",0,5,2,-265
"3265","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-26,"seca",2020,5000,395000,"penelope_sp","pene_sp","genero",0,3,2,-265
"3266","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-26,"seca",2020,5000,395000,"chiropotes_albinasus","chir_albi","especie",0,14,2,-265
"3267","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-26,"seca",2020,5000,395000,"mazama_nemorivaga","maza_nemo","especie",0.01,1,2,-265
"3268","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-26,"seca",2020,5000,395000,"mazama_americana","maza_amer","especie",0.02,1,2,-265
"3269","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2020-10-26,"seca",2020,5000,395000,"alouatta_nigerrima","alou_nige","especie",0,9,2,-265
"3270","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-17,"seca",2021,5000,395000,"crypturellus_sp","cryp_sp","genero",2.5,1,2,-180
"3271","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-17,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",10,18,2,-180
"3272","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-17,"seca",2021,5000,395000,"mico_humeralifer","mico_hume","especie",3.5,5,2,-180
"3273","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-17,"seca",2021,5000,395000,"tinamus_sp","tina_sp","genero",11,1,2,-180
"3274","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-17,"seca",2021,5000,395000,"mico_humeralifer","mico_hume","especie",0,3,2,-180
"3275","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-17,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",0,10,2,-180
"3276","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-17,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",15,1,2,-180
"3277","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-17,"seca",2021,5000,395000,"cebus_unicolor","cebu_unic","especie",20,8,2,-180
"3278","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-17,"seca",2021,5000,395000,"crypturellus_sp","cryp_sp","genero",18,1,2,-180
"3279","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-17,"seca",2021,5000,395000,"mico_humeralifer","mico_hume","especie",8,5,2,-180
"3280","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-18,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",5,1,2,-205
"3281","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-18,"seca",2021,5000,395000,"chiropotes_albinasus","chir_albi","especie",19,6,2,-205
"3282","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-18,"seca",2021,5000,395000,"chiropotes_albinasus","chir_albi","especie",9,5,2,-205
"3283","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-18,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",8,6,2,-205
"3284","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-18,"seca",2021,5000,395000,"tinamus_sp","tina_sp","genero",11,1,2,-205
"3285","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",9,1,2,-160
"3286","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",38,8,2,-160
"3287","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"mazama_americana","maza_amer","especie",11,1,2,-160
"3288","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"pithecia_irrorata","pith_irro","especie",10,2,2,-160
"3289","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"chiropotes_albinasus","chir_albi","especie",7,5,2,-160
"3290","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"pithecia_irrorata","pith_irro","especie",5,3,2,-160
"3291","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"tinamus_sp","tina_sp","genero",0,1,2,-160
"3292","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",4,1,2,-160
"3293","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",2,6,2,-160
"3294","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"urosciurus_spadiceus","uros_spad","especie",6,1,2,-160
"3295","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-21,"seca",2021,5000,395000,"mico_humeralifer","mico_hume","especie",6,2,2,-160
"3296","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"pithecia_irrorata","pith_irro","especie",13,3,2,-186
"3297","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"mico_humeralifer","mico_hume","especie",9,4,2,-186
"3298","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",85,8,2,-186
"3299","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",3,1,2,-186
"3300","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",5,1,2,-186
"3301","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",2,1,2,-186
"3302","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",4,1,2,-186
"3303","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",6,1,2,-186
"3304","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"odontophorus_gujanensis","odon_guja","especie",2.5,6,2,-186
"3305","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",2,1,2,-186
"3306","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"urosciurus_spadiceus","uros_spad","especie",4,2,2,-186
"3307","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-23,"seca",2021,5000,395000,"penelope_sp","pene_sp","genero",3,1,2,-186
"3308","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-25,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",3,1,2,-227
"3309","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-25,"seca",2021,5000,395000,"mico_humeralifer","mico_hume","especie",38,4,2,-227
"3310","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-25,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",10,1,2,-227
"3311","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-25,"seca",2021,5000,395000,"aotus_nigriceps","aotu_nigr","especie",3,8,2,-227
"3312","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-25,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",4.5,1,2,-227
"3313","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-25,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",21,15,2,-227
"3314","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-06-25,"seca",2021,5000,395000,"mazama_nemorivaga","maza_nemo","especie",8,1,2,-227
"3315","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-15,"seca",2021,5000,395000,"aotus_nigriceps","aotu_nigr","especie",19,8,2,-163
"3316","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-15,"seca",2021,5000,395000,"urosciurus_spadiceus","uros_spad","especie",6,1,2,-163
"3317","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-15,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",7,1,2,-163
"3318","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-15,"seca",2021,5000,395000,"crypturellus_sp","cryp_sp","genero",4.5,1,2,-163
"3319","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-15,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",25,5,2,-163
"3320","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-15,"seca",2021,5000,395000,"penelope_sp","pene_sp","genero",9,1,2,-163
"3321","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-15,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",8.5,1,2,-163
"3322","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-15,"seca",2021,5000,395000,"mazama_nemorivaga","maza_nemo","especie",8,1,2,-163
"3323","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"tinamus_sp","tina_sp","genero",3,1,2,-246
"3324","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"odontophorus_gujanensis","odon_guja","especie",5.5,2,2,-246
"3325","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",8,1,2,-246
"3326","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",13,9,2,-246
"3327","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"mico_humeralifer","mico_hume","especie",0,6,2,-246
"3328","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"mazama_nemorivaga","maza_nemo","especie",12,1,2,-246
"3329","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"pithecia_irrorata","pith_irro","especie",7,7,2,-246
"3330","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",11,1,2,-246
"3331","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"cebus_unicolor","cebu_unic","especie",15,10,2,-246
"3332","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"urosciurus_spadiceus","uros_spad","especie",2.5,2,2,-246
"3333","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"mazama_americana","maza_amer","especie",9,1,2,-246
"3334","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-17,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",8,11,2,-246
"3335","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-19,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",12,5,2,-195
"3336","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-19,"seca",2021,5000,395000,"odontophorus_gujanensis","odon_guja","especie",4,4,2,-195
"3337","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-19,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",8.5,1,2,-195
"3338","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-19,"seca",2021,5000,395000,"urosciurus_spadiceus","uros_spad","especie",7,2,2,-195
"3339","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-19,"seca",2021,5000,395000,"cebus_unicolor","cebu_unic","especie",8,7,2,-195
"3340","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-19,"seca",2021,5000,395000,"sapajus_apella","sapa_apel","especie",1,6,2,-195
"3341","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-19,"seca",2021,5000,395000,"tinamus_sp","tina_sp","genero",4,1,2,-195
"3342","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-19,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",9,1,2,-195
"3343","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-19,"seca",2021,5000,395000,"mazama_americana","maza_amer","especie",11,1,2,-195
"3344","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-21,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",2,1,2,-281
"3345","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-21,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",0,1,2,-281
"3346","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-21,"seca",2021,5000,395000,"odontophorus_gujanensis","odon_guja","especie",4,2,2,-281
"3347","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-21,"seca",2021,5000,395000,"mico_humeralifer","mico_hume","especie",6,5,2,-281
"3348","cameta",79,259,"resex","resex_tapajos_arapiuns","rta",2,2021-07-21,"seca",2021,5000,395000,"dasyprocta_croconota","dasy_croc","especie",4.5,1,2,-281
